rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
277,Hurdle-AR(5)-S-P,0.10998307952622674,0.08121827411167512,0.05583756345177665,0.18274111675126903,0.15915343156907696,0.17194077685054437,0.03496133975725648,0.06340095806090658,0.0578680203045685,0.03219755302759808,0.0016528896075058905
278,SE-Hurdle-S,0.06784304246233179,0.06091370558375635,0.049069373942470386,0.0338409475465313,0.04438101218410556,0.06456305552297947,0.023508435859053354,0.07076753576811765,0.054906937394247124,0.029454718807799707,0.007225967927681633
278,SE-Hurdle-T5,0.06502296350012086,0.05922165820642978,0.03722504230118443,0.04230118443316413,0.047550978869405264,0.052645214842376616,0.014927816529602119,0.05489459913665487,0.05829103214890019,0.019091673896727945,0.0009574165108756708
278,Hurdle-AR(5)-S-P,0.09298203206832649,0.07614213197969544,0.09644670050761421,0.17258883248730963,0.19246795697640479,0.20679422151923466,0.022663532171292952,0.06000362249560971,0.06133671742808794,0.04746126574371573,0.0053990000583289885
279,SE-Hurdle-S,0.0685682056240432,0.047377326565143825,0.04568527918781726,0.047377326565143825,0.013578877151330965,0.057930828380731304,0.022319742912179665,0.06529937126444048,0.06878172588832493,0.0120146722145818,0.005785689397848327
279,SE-Hurdle-T5,0.06598984771573606,0.07445008460236886,0.04568527918781726,0.06091370558375635,0.04561537749085298,0.0665408552771776,0.02077671630182125,0.042210033585692856,0.0565989847715736,0.028719543901470468,0.004291155154072697
279,Hurdle-AR(5)-S-P,0.09467407944565306,0.049069373942470386,0.05245346869712352,0.19627749576988154,0.17238260557977664,0.21568227786200198,0.02811131439371278,0.060858985421838964,0.06116751269035536,0.031079613659402427,0.005287132113842824
280,SE-Hurdle-S,0.06929336878575457,0.08121827411167512,0.043993231810490696,0.06091370558375635,0.016899839979228615,0.03807634351633875,0.018223965066478925,0.07605671539943845,0.055329949238578646,0.01029052651779766,0.0032473308795441316
280,SE-Hurdle-T5,0.0635726371766981,0.05245346869712352,0.06598984771573604,0.047377326565143825,0.11228449491477567,0.11588068113586829,0.018268369337306016,0.05804360866820119,0.05558375634517765,0.018760720520809404,0.006876944474947862
280,Hurdle-AR(5)-S-P,0.08983965836757715,0.0727580372250423,0.043993231810490696,0.1658206429780034,0.1569605710799044,0.16581878204115091,0.024346676693981353,0.05990625808799296,0.056260575296108284,0.039523573870251794,0.00013253704835478053
281,SE-Hurdle-S,0.06607042140037064,0.047377326565143825,0.049069373942470386,0.032148900169204735,0.0408131770736086,0.04414222393891864,0.01643255077266046,0.055800899553450536,0.05448392554991538,0.01784952036103371,0.006526653503440699
281,SE-Hurdle-T5,0.06655386350817821,0.10152284263959391,0.047377326565143825,0.05583756345177665,0.08812776807643931,0.08145760652329648,0.018256245176927144,0.04520256445365752,0.05752961082910324,0.03468948011389256,0.008681992318903008
281,Hurdle-AR(5)-S-P,0.10796873741036177,0.0727580372250423,0.05752961082910321,0.1844331641285956,0.1737364713435011,0.2203822616030555,0.03209860153480124,0.07011211215092615,0.05846023688663282,0.03430324607648144,0.00547360059732644
282,SE-Hurdle-S,0.06453952139231327,0.05414551607445008,0.05414551607445008,0.04230118443316413,0.009171799588994223,0.03979521892895841,0.022015710904432217,0.07781077477580087,0.05617597292724197,0.01023011497439491,0.004628398727202852
282,SE-Hurdle-T5,0.07219402143260012,0.07445008460236886,0.07106598984771574,0.04568527918781726,0.07702409589890324,0.07920537217465835,0.024739242808727784,0.07522900249012555,0.04788494077834182,0.03029760549171634,0.004062635277108706
282,Hurdle-AR(5)-S-P,0.0978164531464024,0.0829103214890017,0.047377326565143825,0.20304568527918782,0.2878890162323345,0.24218363423361908,0.028560567645535016,0.05103708725428068,0.05972927241962778,0.040821631881266474,0.00023638123312086368
283,SE-Hurdle-S,0.0675207477237934,0.06598984771573604,0.050761421319796954,0.047377326565143825,0.06385403243944851,0.04227228385390543,0.016229053156823516,0.05517049858139243,0.05676818950930629,0.01668397303479302,0.0028912071281396237
283,SE-Hurdle-T5,0.06598984771573603,0.0727580372250423,0.047377326565143825,0.04060913705583756,0.033950713440914354,0.06414780974734528,0.018885963442774382,0.05597546152411047,0.05626057529610834,0.025404836181732726,0.009892919962261763
283,Hurdle-AR(5)-S-P,0.10208685843203609,0.05752961082910321,0.06091370558375635,0.19289340101522842,0.19138403864319056,0.19594506708812984,0.031312822894093637,0.05353127240505306,0.05888324873096451,0.03865014320148569,0.005191701125322204
284,SE-Hurdle-S,0.06236403190717911,0.06091370558375635,0.06091370558375635,0.04230118443316413,0.009889123345492717,0.040812736191700685,0.021984257196909888,0.06561312143520995,0.05617597292724197,0.013272042424947728,0.005243332108560345
284,SE-Hurdle-T5,0.06695673193135121,0.09137055837563451,0.038917089678511,0.0338409475465313,0.03131891081722196,0.0864171736275102,0.02349767317344737,0.04739180667747392,0.05177664974619289,0.03810472282498789,0.010030609394757216
284,Hurdle-AR(5)-S-P,0.11127225848038032,0.08121827411167512,0.049069373942470386,0.18612521150592218,0.19834780804202706,0.21711707577356282,0.028290050926472233,0.06326629735008998,0.06285956006768195,0.029847238455787628,0.00244010217770696
285,SE-Hurdle-S,0.0677624687776972,0.07445008460236886,0.049069373942470386,0.043993231810490696,0.01764788878057097,0.0529456476075994,0.01989869909612582,0.0705837859112198,0.05346869712351954,0.01633065539051115,0.0027175641260394276
285,SE-Hurdle-T5,0.0731609056482153,0.0727580372250423,0.038917089678511,0.0338409475465313,0.016541127212238632,0.045389158512431714,0.019332631913487882,0.05522690122284749,0.05575296108291039,0.02044086089714775,0.0003393974371059816
285,Hurdle-AR(5)-S-P,0.09088711626782692,0.05922165820642978,0.04568527918781726,0.17597292724196278,0.13225881005978718,0.18858354403958907,0.028409039270215455,0.04778367018379756,0.057445008460236924,0.050546435592593364,0.007913111104753574
286,SE-Hurdle-S,0.06824591088550479,0.04568527918781726,0.047377326565143825,0.038917089678511,0.022972725877270755,0.04357790559154906,0.027519439399761335,0.06254006820932734,0.05262267343485627,0.026883707000058932,0.006684158643165877
286,SE-Hurdle-T5,0.061236000322294745,0.08460236886632826,0.06260575296108291,0.030456852791878174,0.02018469518695387,0.05910591671269829,0.020459018344329914,0.0677016033595539,0.05600676818950928,0.018341769331719826,0.006852026079058625
286,Hurdle-AR(5)-S-P,0.09620497945371043,0.06091370558375635,0.06091370558375635,0.1793570219966159,0.12736675576055834,0.18778622527433797,0.029609134760348026,0.06284873896189017,0.05837563451776656,0.04199027227168206,0.005787320267821187
287,SE-Hurdle-S,0.07098541616308114,0.08121827411167512,0.06260575296108291,0.05245346869712352,0.0238263823597524,0.054823067967885525,0.017940874732202818,0.06874331893002043,0.051269035532995,0.05003416560094592,0.010526282806689616
287,SE-Hurdle-T5,0.07267746354040769,0.09813874788494077,0.08121827411167512,0.04060913705583756,0.10706242520351181,0.09142990629325642,0.02238608232590151,0.07329183062564758,0.054483925549915435,0.04178190174751095,0.010371306745075491
287,Hurdle-AR(5)-S-P,0.10297316896301668,0.0727580372250423,0.06598984771573604,0.19120135363790186,0.19303939717652666,0.2024179229865867,0.03376459421707183,0.07040926692160082,0.06006768189509304,0.03900638683152435,0.004470779238790447
288,SE-Hurdle-S,0.07154943195552332,0.07445008460236886,0.03722504230118443,0.05245346869712352,0.07981744892392786,0.06556687140235563,0.021543967099039985,0.05598538881731072,0.058629441624365564,0.029071020576622197,0.007839935314813272
288,SE-Hurdle-T5,0.06623156876963983,0.09137055837563451,0.05922165820642978,0.03553299492385787,0.014031400144564554,0.04957480292377519,0.022110356613741222,0.08118680059074064,0.05685279187817255,0.0257628878895918,0.007104985988192723
288,Hurdle-AR(5)-S-P,0.09048424784465393,0.05583756345177665,0.06091370558375635,0.12351945854483926,0.1341816834190258,0.1750545884905794,0.025063777094770597,0.06637470711460391,0.05862944162436551,0.035585255354617706,0.005766139723360701
289,SE-Hurdle-S,0.06703730561598581,0.06937394247038917,0.047377326565143825,0.038917089678511,0.06361453650743132,0.05578826769307065,0.0201463274300589,0.09332434704886536,0.05727580372250424,0.02887613962149438,0.012361634975049156
289,SE-Hurdle-T5,0.06776246877769718,0.050761421319796954,0.06598984771573604,0.05245346869712352,0.108022969045759,0.0856793112904782,0.024818087832782644,0.0549532007888816,0.05516074450084607,0.021620056781968267,0.007338124242809149
289,Hurdle-AR(5)-S-P,0.10788816372572718,0.09475465313028765,0.06937394247038917,0.20304568527918782,0.197930593857007,0.2139950313075657,0.033056039865412064,0.06232094488031285,0.061590524534687,0.028894226527722444,0.0004530814000676883
290,SE-Hurdle-S,0.06220288453790992,0.08798646362098139,0.043993231810490696,0.05583756345177665,0.04866010628678849,0.07393809232274581,0.01604593664130152,0.06764975662556323,0.057783417935702186,0.013492049114952165,0.006425989385394376
290,SE-Hurdle-T5,0.06792361614696642,0.047377326565143825,0.038917089678511,0.05414551607445008,0.05277377376401632,0.06747579467949434,0.025207674393338576,0.05577926673302525,0.058714043993231824,0.01830535132720401,0.004568942297471068
290,Hurdle-AR(5)-S-P,0.10120054790105551,0.07614213197969544,0.050761421319796954,0.20135363790186125,0.12736411479539927,0.20847900417591736,0.02879871813743688,0.06146473710526608,0.05930626057529609,0.05896906179658645,0.008628363692836705
291,SE-Hurdle-S,0.06389493191523649,0.07106598984771574,0.03722504230118443,0.025380710659898477,0.009251869130671303,0.06585192945074798,0.017587777778820066,0.062027875237551856,0.054991539763113384,0.03552231420011537,0.01065595553057673
291,SE-Hurdle-T5,0.06929336878575458,0.08460236886632826,0.04230118443316413,0.02707275803722504,0.03957114009345278,0.05855496435118219,0.02164920201873589,0.058183466441369715,0.056852791878172604,0.032888095899974545,0.0017299552479735428
291,Hurdle-AR(5)-S-P,0.10708242687938119,0.077834179357022,0.06091370558375635,0.20642978003384094,0.17010624138130845,0.19412843230985644,0.033631817384610956,0.061168878530895594,0.06099830795262268,0.04061998590834304,0.001907188758087111
292,SE-Hurdle-S,0.06260575296108291,0.0676818950930626,0.05752961082910321,0.030456852791878174,0.032515085655270504,0.07090673036855184,0.01748734883410703,0.050099072747215326,0.05473773265651438,0.008388944429928546,0.007763821594701771
292,SE-Hurdle-T5,0.06615099508500524,0.04568527918781726,0.03553299492385787,0.047377326565143825,0.026985653438943796,0.043138755849275824,0.026797084718220027,0.056448844361523635,0.058375634517766506,0.013682948139749851,0.004707130756176903
292,Hurdle-AR(5)-S-P,0.10659898477157362,0.07445008460236886,0.07445008460236886,0.19289340101522842,0.11485720992528684,0.1482064371145369,0.02886018551066176,0.06689424579307827,0.06099830795262273,0.030206556127971407,0.0020878062703311648
293,SE-Hurdle-S,0.07428893723309968,0.06091370558375635,0.0338409475465313,0.038917089678511,0.029875318562431835,0.054374021329119275,0.01936219046654242,0.06508058348248712,0.05287648054145516,0.02815419266390118,0.0010053509706284894
293,SE-Hurdle-T5,0.06905164773185077,0.05414551607445008,0.05583756345177665,0.030456852791878174,0.09854352993153147,0.07520982792323026,0.01721364737852478,0.04633384555082045,0.05355329949238585,0.02474266626349858,0.0010183799452753647
293,Hurdle-AR(5)-S-P,0.09636612682297961,0.05752961082910321,0.05583756345177665,0.14213197969543148,0.11906023395389762,0.24003859251288975,0.023788270482564888,0.05837733716122706,0.060829103214890046,0.01856524489798217,0.006532386022975595
294,SE-Hurdle-S,0.06574812666183225,0.06937394247038917,0.0338409475465313,0.04230118443316413,0.039884241080301086,0.049654035930929034,0.01716238748474025,0.06875770778623597,0.05693739424703892,0.03272670749564344,0.0067836787135633556
294,SE-Hurdle-T5,0.06260575296108291,0.06598984771573604,0.05245346869712352,0.03722504230118443,0.04579614546504998,0.07509987114533466,0.019298183141267734,0.05373094107801241,0.05499153976311333,0.033317048692601936,0.010530985342920747
294,Hurdle-AR(5)-S-P,0.09225686890661511,0.06598984771573604,0.043993231810490696,0.1658206429780034,0.1414495015980831,0.19749833992410887,0.024171934388188474,0.08814759566852756,0.0590524534686972,0.0327087845390206,0.000692474393578342
295,SE-Hurdle-S,0.0773507372492144,0.09475465313028765,0.08460236886632826,0.05245346869712352,0.012033858328082486,0.0448020639568736,0.02371903122338229,0.06446016980473,0.054060913705583746,0.03052927888490703,0.00570935165139539
295,SE-Hurdle-T5,0.06639271613890904,0.08460236886632826,0.04060913705583756,0.04230118443316413,0.11028303639146239,0.08797140661055548,0.026549404691231012,0.06276670989187452,0.052707275803722475,0.02346182129301766,0.005705106392664687
295,Hurdle-AR(5)-S-P,0.11385061638868746,0.08460236886632826,0.08460236886632826,0.1895093062605753,0.12355415209316714,0.20531535112027197,0.030561368619016527,0.050789169275214215,0.058798646362098084,0.04310094640392553,0.0035180207291491544
296,SE-Hurdle-S,0.07074369510917734,0.07614213197969544,0.04230118443316413,0.05752961082910321,0.006526860637441623,0.05472927622140586,0.021070374207731564,0.05948992252867298,0.05169204737732658,0.027818842332716254,0.008236535073995972
296,SE-Hurdle-T5,0.06961566352429298,0.05245346869712352,0.043993231810490696,0.03553299492385787,0.004201105757512091,0.07761079744932764,0.015615579154290782,0.0670710968403826,0.05566835871404402,0.027468523272110967,0.011222806831964686
296,Hurdle-AR(5)-S-P,0.09080654258319232,0.06429780033840947,0.077834179357022,0.18612521150592218,0.19065416827098083,0.23882145435752433,0.0254982611261402,0.06029395943507336,0.06243654822335021,0.04343620543509252,0.0075303841560695264
297,SE-Hurdle-S,0.06333091612279429,0.10152284263959391,0.043993231810490696,0.049069373942470386,0.01640254980391126,0.05028390140853896,0.024120726660640607,0.07523973248242821,0.06463620981387486,0.02145774072258566,0.012329342148007336
297,SE-Hurdle-T5,0.06607042140037063,0.06260575296108291,0.04568527918781726,0.02707275803722504,0.12609317572718426,0.08898885757130832,0.021230247840104147,0.07412486301666749,0.052538071065989844,0.020449630823200615,0.011404413270931044
297,Hurdle-AR(5)-S-P,0.0823463056965595,0.05583756345177665,0.047377326565143825,0.15905245346869712,0.16803278751878248,0.20086986866923603,0.025800802465210024,0.05554543876066255,0.05228426395939084,0.03953128959988428,0.00233550736107465
298,SE-Hurdle-S,0.07541696881798406,0.07106598984771574,0.07445008460236886,0.07106598984771574,0.020304247125647823,0.03917768834485342,0.02900293352854017,0.05740373122604667,0.06125211505922168,0.0003177791936223584,0.00029869699881594075
298,SE-Hurdle-T5,0.06413665296914027,0.07445008460236886,0.04568527918781726,0.03722504230118443,0.03460168133171315,0.06955391340772489,0.019790792154546245,0.0598045939690037,0.056514382402707286,0.027187004058148723,0.005964395734294178
298,Hurdle-AR(5)-S-P,0.10949963741841914,0.07952622673434856,0.07614213197969544,0.20304568527918782,0.17003624067104073,0.211859088050848,0.03230147495908532,0.06900843770956512,0.06395939086294417,0.01725571313043206,0.0026063402100086827
299,SE-Hurdle-S,0.06212231085327532,0.06598984771573604,0.050761421319796954,0.038917089678511,0.032089617410961585,0.049706673225958425,0.019110307228445485,0.05943684730540667,0.05076142131979694,0.007759517844983188,0.004746709459841229
299,SE-Hurdle-T5,0.0771090161953106,0.1065989847715736,0.0727580372250423,0.047377326565143825,0.07080714693588028,0.07519924121677307,0.022378598760560475,0.06773934036739139,0.058206429780033875,0.029338299003165536,0.00038234361550986556
299,Hurdle-AR(5)-S-P,0.1022480058013053,0.049069373942470386,0.05922165820642978,0.16751269035532995,0.2196626253828833,0.2237277528691951,0.03155749217543252,0.0534902923935535,0.06412859560067685,0.02820033111921466,0.005287928030515365
